agreement	disagreement	number	subject_index	verb_index	completed
De vader huilt en de mannen inspireren	De vader huilt en de mannen inspireert	plural	5	6	De vader huilt en de mannen inspireren de persoon.
De vader huilt en de mannen bemoedigen	De vader huilt en de mannen bemoedigt	plural	5	6	De vader huilt en de mannen bemoedigen de persoon.
De vader huilt en de mannen ontmoedigen	De vader huilt en de mannen ontmoedigt	plural	5	6	De vader huilt en de mannen ontmoedigen de persoon.
De vader huilt en de mannen bewonderen	De vader huilt en de mannen bewondert	plural	5	6	De vader huilt en de mannen bewonderen de persoon.
De vader huilt en de vrouwen observeren	De vader huilt en de vrouwen observeert	plural	5	6	De vader huilt en de vrouwen observeren de persoon.
De vader huilt en de vrouwen verwarren	De vader huilt en de vrouwen verwart	plural	5	6	De vader huilt en de vrouwen verwarren de persoon.
De vader huilt en de vrouwen inspireren	De vader huilt en de vrouwen inspireert	plural	5	6	De vader huilt en de vrouwen inspireren de persoon.
De vader huilt en de vrouwen bemoedigen	De vader huilt en de vrouwen bemoedigt	plural	5	6	De vader huilt en de vrouwen bemoedigen de persoon.
De vader huilt en de vrouwen ontmoedigen	De vader huilt en de vrouwen ontmoedigt	plural	5	6	De vader huilt en de vrouwen ontmoedigen de persoon.
De vader huilt en de vrouwen bewonderen	De vader huilt en de vrouwen bewondert	plural	5	6	De vader huilt en de vrouwen bewonderen de persoon.
De vader huilt en de boeren observeren	De vader huilt en de boeren observeert	plural	5	6	De vader huilt en de boeren observeren de persoon.
De vader huilt en de boeren verwarren	De vader huilt en de boeren verwart	plural	5	6	De vader huilt en de boeren verwarren de persoon.
De vader huilt en de boeren inspireren	De vader huilt en de boeren inspireert	plural	5	6	De vader huilt en de boeren inspireren de persoon.
De vader huilt en de boeren bemoedigen	De vader huilt en de boeren bemoedigt	plural	5	6	De vader huilt en de boeren bemoedigen de persoon.
De vader huilt en de boeren ontmoedigen	De vader huilt en de boeren ontmoedigt	plural	5	6	De vader huilt en de boeren ontmoedigen de persoon.
De vader huilt en de boeren bewonderen	De vader huilt en de boeren bewondert	plural	5	6	De vader huilt en de boeren bewonderen de persoon.
De vader lacht en de atleet observeert	De vader lacht en de atleet observeren	singular	5	6	De vader lacht en de atleet observeert de persoon.
De vader lacht en de atleet verwart	De vader lacht en de atleet verwarren	singular	5	6	De vader lacht en de atleet verwart de persoon.
De vader lacht en de atleet inspireert	De vader lacht en de atleet inspireren	singular	5	6	De vader lacht en de atleet inspireert de persoon.
De vader lacht en de atleet bemoedigt	De vader lacht en de atleet bemoedigen	singular	5	6	De vader lacht en de atleet bemoedigt de persoon.
De vader lacht en de atleet ontmoedigt	De vader lacht en de atleet ontmoedigen	singular	5	6	De vader lacht en de atleet ontmoedigt de persoon.
De vader lacht en de atleet bewondert	De vader lacht en de atleet bewonderen	singular	5	6	De vader lacht en de atleet bewondert de persoon.
De vader lacht en het meisje observeert	De vader lacht en het meisje observeren	singular	5	6	De vader lacht en het meisje observeert de persoon.
De vader lacht en het meisje verwart	De vader lacht en het meisje verwarren	singular	5	6	De vader lacht en het meisje verwart de persoon.
De vader lacht en het meisje inspireert	De vader lacht en het meisje inspireren	singular	5	6	De vader lacht en het meisje inspireert de persoon.
De vader lacht en het meisje bemoedigt	De vader lacht en het meisje bemoedigen	singular	5	6	De vader lacht en het meisje bemoedigt de persoon.
De vader lacht en het meisje ontmoedigt	De vader lacht en het meisje ontmoedigen	singular	5	6	De vader lacht en het meisje ontmoedigt de persoon.
De vader lacht en het meisje bewondert	De vader lacht en het meisje bewonderen	singular	5	6	De vader lacht en het meisje bewondert de persoon.
De vader lacht en de jongen observeert	De vader lacht en de jongen observeren	singular	5	6	De vader lacht en de jongen observeert de persoon.
De vader lacht en de jongen verwart	De vader lacht en de jongen verwarren	singular	5	6	De vader lacht en de jongen verwart de persoon.
De vader lacht en de jongen inspireert	De vader lacht en de jongen inspireren	singular	5	6	De vader lacht en de jongen inspireert de persoon.
De vader lacht en de jongen bemoedigt	De vader lacht en de jongen bemoedigen	singular	5	6	De vader lacht en de jongen bemoedigt de persoon.
De vader lacht en de jongen ontmoedigt	De vader lacht en de jongen ontmoedigen	singular	5	6	De vader lacht en de jongen ontmoedigt de persoon.
De vader lacht en de jongen bewondert	De vader lacht en de jongen bewonderen	singular	5	6	De vader lacht en de jongen bewondert de persoon.
De vader lacht en de man observeert	De vader lacht en de man observeren	singular	5	6	De vader lacht en de man observeert de persoon.
De vader lacht en de man verwart	De vader lacht en de man verwarren	singular	5	6	De vader lacht en de man verwart de persoon.
De vader lacht en de man inspireert	De vader lacht en de man inspireren	singular	5	6	De vader lacht en de man inspireert de persoon.
De vader lacht en de man bemoedigt	De vader lacht en de man bemoedigen	singular	5	6	De vader lacht en de man bemoedigt de persoon.
De vader lacht en de man ontmoedigt	De vader lacht en de man ontmoedigen	singular	5	6	De vader lacht en de man ontmoedigt de persoon.
De vader lacht en de man bewondert	De vader lacht en de man bewonderen	singular	5	6	De vader lacht en de man bewondert de persoon.
De vader lacht en de vrouw observeert	De vader lacht en de vrouw observeren	singular	5	6	De vader lacht en de vrouw observeert de persoon.
De vader lacht en de vrouw verwart	De vader lacht en de vrouw verwarren	singular	5	6	De vader lacht en de vrouw verwart de persoon.
De vader lacht en de vrouw inspireert	De vader lacht en de vrouw inspireren	singular	5	6	De vader lacht en de vrouw inspireert de persoon.
De vader lacht en de vrouw bemoedigt	De vader lacht en de vrouw bemoedigen	singular	5	6	De vader lacht en de vrouw bemoedigt de persoon.
De vader lacht en de vrouw ontmoedigt	De vader lacht en de vrouw ontmoedigen	singular	5	6	De vader lacht en de vrouw ontmoedigt de persoon.
De vader lacht en de vrouw bewondert	De vader lacht en de vrouw bewonderen	singular	5	6	De vader lacht en de vrouw bewondert de persoon.
De vader lacht en de boer observeert	De vader lacht en de boer observeren	singular	5	6	De vader lacht en de boer observeert de persoon.
De vader lacht en de boer verwart	De vader lacht en de boer verwarren	singular	5	6	De vader lacht en de boer verwart de persoon.
De vader lacht en de boer inspireert	De vader lacht en de boer inspireren	singular	5	6	De vader lacht en de boer inspireert de persoon.
De vader lacht en de boer bemoedigt	De vader lacht en de boer bemoedigen	singular	5	6	De vader lacht en de boer bemoedigt de persoon.
De vader lacht en de boer ontmoedigt	De vader lacht en de boer ontmoedigen	singular	5	6	De vader lacht en de boer ontmoedigt de persoon.
De vader lacht en de boer bewondert	De vader lacht en de boer bewonderen	singular	5	6	De vader lacht en de boer bewondert de persoon.
De vader lacht en de atleten observeren	De vader lacht en de atleten observeert	plural	5	6	De vader lacht en de atleten observeren de persoon.
De vader lacht en de atleten verwarren	De vader lacht en de atleten verwart	plural	5	6	De vader lacht en de atleten verwarren de persoon.
De vader lacht en de atleten inspireren	De vader lacht en de atleten inspireert	plural	5	6	De vader lacht en de atleten inspireren de persoon.
De vader lacht en de atleten bemoedigen	De vader lacht en de atleten bemoedigt	plural	5	6	De vader lacht en de atleten bemoedigen de persoon.
De vader lacht en de atleten ontmoedigen	De vader lacht en de atleten ontmoedigt	plural	5	6	De vader lacht en de atleten ontmoedigen de persoon.
De vader lacht en de atleten bewonderen	De vader lacht en de atleten bewondert	plural	5	6	De vader lacht en de atleten bewonderen de persoon.
De vader lacht en de meisjes observeren	De vader lacht en de meisjes observeert	plural	5	6	De vader lacht en de meisjes observeren de persoon.
De vader lacht en de meisjes verwarren	De vader lacht en de meisjes verwart	plural	5	6	De vader lacht en de meisjes verwarren de persoon.
De vader lacht en de meisjes inspireren	De vader lacht en de meisjes inspireert	plural	5	6	De vader lacht en de meisjes inspireren de persoon.
De vader lacht en de meisjes bemoedigen	De vader lacht en de meisjes bemoedigt	plural	5	6	De vader lacht en de meisjes bemoedigen de persoon.
De vader lacht en de meisjes ontmoedigen	De vader lacht en de meisjes ontmoedigt	plural	5	6	De vader lacht en de meisjes ontmoedigen de persoon.
De vader lacht en de meisjes bewonderen	De vader lacht en de meisjes bewondert	plural	5	6	De vader lacht en de meisjes bewonderen de persoon.
De vader lacht en de jongens observeren	De vader lacht en de jongens observeert	plural	5	6	De vader lacht en de jongens observeren de persoon.
De vader lacht en de jongens verwarren	De vader lacht en de jongens verwart	plural	5	6	De vader lacht en de jongens verwarren de persoon.
De vader lacht en de jongens inspireren	De vader lacht en de jongens inspireert	plural	5	6	De vader lacht en de jongens inspireren de persoon.
De vader lacht en de jongens bemoedigen	De vader lacht en de jongens bemoedigt	plural	5	6	De vader lacht en de jongens bemoedigen de persoon.
De vader lacht en de jongens ontmoedigen	De vader lacht en de jongens ontmoedigt	plural	5	6	De vader lacht en de jongens ontmoedigen de persoon.
De vader lacht en de jongens bewonderen	De vader lacht en de jongens bewondert	plural	5	6	De vader lacht en de jongens bewonderen de persoon.
De vader lacht en de mannen observeren	De vader lacht en de mannen observeert	plural	5	6	De vader lacht en de mannen observeren de persoon.
De vader lacht en de mannen verwarren	De vader lacht en de mannen verwart	plural	5	6	De vader lacht en de mannen verwarren de persoon.
De vader lacht en de mannen inspireren	De vader lacht en de mannen inspireert	plural	5	6	De vader lacht en de mannen inspireren de persoon.
De vader lacht en de mannen bemoedigen	De vader lacht en de mannen bemoedigt	plural	5	6	De vader lacht en de mannen bemoedigen de persoon.
De vader lacht en de mannen ontmoedigen	De vader lacht en de mannen ontmoedigt	plural	5	6	De vader lacht en de mannen ontmoedigen de persoon.
De vader lacht en de mannen bewonderen	De vader lacht en de mannen bewondert	plural	5	6	De vader lacht en de mannen bewonderen de persoon.
De vader lacht en de vrouwen observeren	De vader lacht en de vrouwen observeert	plural	5	6	De vader lacht en de vrouwen observeren de persoon.
De vader lacht en de vrouwen verwarren	De vader lacht en de vrouwen verwart	plural	5	6	De vader lacht en de vrouwen verwarren de persoon.
De vader lacht en de vrouwen inspireren	De vader lacht en de vrouwen inspireert	plural	5	6	De vader lacht en de vrouwen inspireren de persoon.
De vader lacht en de vrouwen bemoedigen	De vader lacht en de vrouwen bemoedigt	plural	5	6	De vader lacht en de vrouwen bemoedigen de persoon.
De vader lacht en de vrouwen ontmoedigen	De vader lacht en de vrouwen ontmoedigt	plural	5	6	De vader lacht en de vrouwen ontmoedigen de persoon.
De vader lacht en de vrouwen bewonderen	De vader lacht en de vrouwen bewondert	plural	5	6	De vader lacht en de vrouwen bewonderen de persoon.
De vader lacht en de boeren observeren	De vader lacht en de boeren observeert	plural	5	6	De vader lacht en de boeren observeren de persoon.
De vader lacht en de boeren verwarren	De vader lacht en de boeren verwart	plural	5	6	De vader lacht en de boeren verwarren de persoon.
De vader lacht en de boeren inspireren	De vader lacht en de boeren inspireert	plural	5	6	De vader lacht en de boeren inspireren de persoon.
De vader lacht en de boeren bemoedigen	De vader lacht en de boeren bemoedigt	plural	5	6	De vader lacht en de boeren bemoedigen de persoon.
De vader lacht en de boeren ontmoedigen	De vader lacht en de boeren ontmoedigt	plural	5	6	De vader lacht en de boeren ontmoedigen de persoon.
De vader lacht en de boeren bewonderen	De vader lacht en de boeren bewondert	plural	5	6	De vader lacht en de boeren bewonderen de persoon.
De man schreeuwt en de atleet observeert	De man schreeuwt en de atleet observeren	singular	5	6	De man schreeuwt en de atleet observeert de persoon.
De man schreeuwt en de atleet verwart	De man schreeuwt en de atleet verwarren	singular	5	6	De man schreeuwt en de atleet verwart de persoon.
De man schreeuwt en de atleet inspireert	De man schreeuwt en de atleet inspireren	singular	5	6	De man schreeuwt en de atleet inspireert de persoon.
De man schreeuwt en de atleet bemoedigt	De man schreeuwt en de atleet bemoedigen	singular	5	6	De man schreeuwt en de atleet bemoedigt de persoon.
De man schreeuwt en de atleet ontmoedigt	De man schreeuwt en de atleet ontmoedigen	singular	5	6	De man schreeuwt en de atleet ontmoedigt de persoon.
De man schreeuwt en de atleet bewondert	De man schreeuwt en de atleet bewonderen	singular	5	6	De man schreeuwt en de atleet bewondert de persoon.
De man schreeuwt en het meisje observeert	De man schreeuwt en het meisje observeren	singular	5	6	De man schreeuwt en het meisje observeert de persoon.
De man schreeuwt en het meisje verwart	De man schreeuwt en het meisje verwarren	singular	5	6	De man schreeuwt en het meisje verwart de persoon.
De man schreeuwt en het meisje inspireert	De man schreeuwt en het meisje inspireren	singular	5	6	De man schreeuwt en het meisje inspireert de persoon.
De man schreeuwt en het meisje bemoedigt	De man schreeuwt en het meisje bemoedigen	singular	5	6	De man schreeuwt en het meisje bemoedigt de persoon.
De man schreeuwt en het meisje ontmoedigt	De man schreeuwt en het meisje ontmoedigen	singular	5	6	De man schreeuwt en het meisje ontmoedigt de persoon.
De man schreeuwt en het meisje bewondert	De man schreeuwt en het meisje bewonderen	singular	5	6	De man schreeuwt en het meisje bewondert de persoon.
De man schreeuwt en de jongen observeert	De man schreeuwt en de jongen observeren	singular	5	6	De man schreeuwt en de jongen observeert de persoon.
De man schreeuwt en de jongen verwart	De man schreeuwt en de jongen verwarren	singular	5	6	De man schreeuwt en de jongen verwart de persoon.
De man schreeuwt en de jongen inspireert	De man schreeuwt en de jongen inspireren	singular	5	6	De man schreeuwt en de jongen inspireert de persoon.
De man schreeuwt en de jongen bemoedigt	De man schreeuwt en de jongen bemoedigen	singular	5	6	De man schreeuwt en de jongen bemoedigt de persoon.
De man schreeuwt en de jongen ontmoedigt	De man schreeuwt en de jongen ontmoedigen	singular	5	6	De man schreeuwt en de jongen ontmoedigt de persoon.
De man schreeuwt en de jongen bewondert	De man schreeuwt en de jongen bewonderen	singular	5	6	De man schreeuwt en de jongen bewondert de persoon.
De man schreeuwt en de vader observeert	De man schreeuwt en de vader observeren	singular	5	6	De man schreeuwt en de vader observeert de persoon.
De man schreeuwt en de vader verwart	De man schreeuwt en de vader verwarren	singular	5	6	De man schreeuwt en de vader verwart de persoon.
De man schreeuwt en de vader inspireert	De man schreeuwt en de vader inspireren	singular	5	6	De man schreeuwt en de vader inspireert de persoon.
De man schreeuwt en de vader bemoedigt	De man schreeuwt en de vader bemoedigen	singular	5	6	De man schreeuwt en de vader bemoedigt de persoon.
De man schreeuwt en de vader ontmoedigt	De man schreeuwt en de vader ontmoedigen	singular	5	6	De man schreeuwt en de vader ontmoedigt de persoon.
De man schreeuwt en de vader bewondert	De man schreeuwt en de vader bewonderen	singular	5	6	De man schreeuwt en de vader bewondert de persoon.
De man schreeuwt en de vrouw observeert	De man schreeuwt en de vrouw observeren	singular	5	6	De man schreeuwt en de vrouw observeert de persoon.
De man schreeuwt en de vrouw verwart	De man schreeuwt en de vrouw verwarren	singular	5	6	De man schreeuwt en de vrouw verwart de persoon.
De man schreeuwt en de vrouw inspireert	De man schreeuwt en de vrouw inspireren	singular	5	6	De man schreeuwt en de vrouw inspireert de persoon.
De man schreeuwt en de vrouw bemoedigt	De man schreeuwt en de vrouw bemoedigen	singular	5	6	De man schreeuwt en de vrouw bemoedigt de persoon.
De man schreeuwt en de vrouw ontmoedigt	De man schreeuwt en de vrouw ontmoedigen	singular	5	6	De man schreeuwt en de vrouw ontmoedigt de persoon.
De man schreeuwt en de vrouw bewondert	De man schreeuwt en de vrouw bewonderen	singular	5	6	De man schreeuwt en de vrouw bewondert de persoon.
De man schreeuwt en de boer observeert	De man schreeuwt en de boer observeren	singular	5	6	De man schreeuwt en de boer observeert de persoon.
De man schreeuwt en de boer verwart	De man schreeuwt en de boer verwarren	singular	5	6	De man schreeuwt en de boer verwart de persoon.
De man schreeuwt en de boer inspireert	De man schreeuwt en de boer inspireren	singular	5	6	De man schreeuwt en de boer inspireert de persoon.
De man schreeuwt en de boer bemoedigt	De man schreeuwt en de boer bemoedigen	singular	5	6	De man schreeuwt en de boer bemoedigt de persoon.
De man schreeuwt en de boer ontmoedigt	De man schreeuwt en de boer ontmoedigen	singular	5	6	De man schreeuwt en de boer ontmoedigt de persoon.
De man schreeuwt en de boer bewondert	De man schreeuwt en de boer bewonderen	singular	5	6	De man schreeuwt en de boer bewondert de persoon.
De man schreeuwt en de atleten observeren	De man schreeuwt en de atleten observeert	plural	5	6	De man schreeuwt en de atleten observeren de persoon.
De man schreeuwt en de atleten verwarren	De man schreeuwt en de atleten verwart	plural	5	6	De man schreeuwt en de atleten verwarren de persoon.
De man schreeuwt en de atleten inspireren	De man schreeuwt en de atleten inspireert	plural	5	6	De man schreeuwt en de atleten inspireren de persoon.
De man schreeuwt en de atleten bemoedigen	De man schreeuwt en de atleten bemoedigt	plural	5	6	De man schreeuwt en de atleten bemoedigen de persoon.
De man schreeuwt en de atleten ontmoedigen	De man schreeuwt en de atleten ontmoedigt	plural	5	6	De man schreeuwt en de atleten ontmoedigen de persoon.
De man schreeuwt en de atleten bewonderen	De man schreeuwt en de atleten bewondert	plural	5	6	De man schreeuwt en de atleten bewonderen de persoon.
De man schreeuwt en de meisjes observeren	De man schreeuwt en de meisjes observeert	plural	5	6	De man schreeuwt en de meisjes observeren de persoon.
De man schreeuwt en de meisjes verwarren	De man schreeuwt en de meisjes verwart	plural	5	6	De man schreeuwt en de meisjes verwarren de persoon.
De man schreeuwt en de meisjes inspireren	De man schreeuwt en de meisjes inspireert	plural	5	6	De man schreeuwt en de meisjes inspireren de persoon.
De man schreeuwt en de meisjes bemoedigen	De man schreeuwt en de meisjes bemoedigt	plural	5	6	De man schreeuwt en de meisjes bemoedigen de persoon.
De man schreeuwt en de meisjes ontmoedigen	De man schreeuwt en de meisjes ontmoedigt	plural	5	6	De man schreeuwt en de meisjes ontmoedigen de persoon.
De man schreeuwt en de meisjes bewonderen	De man schreeuwt en de meisjes bewondert	plural	5	6	De man schreeuwt en de meisjes bewonderen de persoon.
De man schreeuwt en de jongens observeren	De man schreeuwt en de jongens observeert	plural	5	6	De man schreeuwt en de jongens observeren de persoon.
De man schreeuwt en de jongens verwarren	De man schreeuwt en de jongens verwart	plural	5	6	De man schreeuwt en de jongens verwarren de persoon.
De man schreeuwt en de jongens inspireren	De man schreeuwt en de jongens inspireert	plural	5	6	De man schreeuwt en de jongens inspireren de persoon.
De man schreeuwt en de jongens bemoedigen	De man schreeuwt en de jongens bemoedigt	plural	5	6	De man schreeuwt en de jongens bemoedigen de persoon.
De man schreeuwt en de jongens ontmoedigen	De man schreeuwt en de jongens ontmoedigt	plural	5	6	De man schreeuwt en de jongens ontmoedigen de persoon.
De man schreeuwt en de jongens bewonderen	De man schreeuwt en de jongens bewondert	plural	5	6	De man schreeuwt en de jongens bewonderen de persoon.
De man schreeuwt en de vaders observeren	De man schreeuwt en de vaders observeert	plural	5	6	De man schreeuwt en de vaders observeren de persoon.
De man schreeuwt en de vaders verwarren	De man schreeuwt en de vaders verwart	plural	5	6	De man schreeuwt en de vaders verwarren de persoon.
De man schreeuwt en de vaders inspireren	De man schreeuwt en de vaders inspireert	plural	5	6	De man schreeuwt en de vaders inspireren de persoon.
De man schreeuwt en de vaders bemoedigen	De man schreeuwt en de vaders bemoedigt	plural	5	6	De man schreeuwt en de vaders bemoedigen de persoon.
De man schreeuwt en de vaders ontmoedigen	De man schreeuwt en de vaders ontmoedigt	plural	5	6	De man schreeuwt en de vaders ontmoedigen de persoon.
De man schreeuwt en de vaders bewonderen	De man schreeuwt en de vaders bewondert	plural	5	6	De man schreeuwt en de vaders bewonderen de persoon.
De man schreeuwt en de mannen observeren	De man schreeuwt en de mannen observeert	plural	5	6	De man schreeuwt en de mannen observeren de persoon.
De man schreeuwt en de mannen verwarren	De man schreeuwt en de mannen verwart	plural	5	6	De man schreeuwt en de mannen verwarren de persoon.
De man schreeuwt en de mannen inspireren	De man schreeuwt en de mannen inspireert	plural	5	6	De man schreeuwt en de mannen inspireren de persoon.
De man schreeuwt en de mannen bemoedigen	De man schreeuwt en de mannen bemoedigt	plural	5	6	De man schreeuwt en de mannen bemoedigen de persoon.
De man schreeuwt en de mannen ontmoedigen	De man schreeuwt en de mannen ontmoedigt	plural	5	6	De man schreeuwt en de mannen ontmoedigen de persoon.
De man schreeuwt en de mannen bewonderen	De man schreeuwt en de mannen bewondert	plural	5	6	De man schreeuwt en de mannen bewonderen de persoon.
De man schreeuwt en de vrouwen observeren	De man schreeuwt en de vrouwen observeert	plural	5	6	De man schreeuwt en de vrouwen observeren de persoon.
De man schreeuwt en de vrouwen verwarren	De man schreeuwt en de vrouwen verwart	plural	5	6	De man schreeuwt en de vrouwen verwarren de persoon.
De man schreeuwt en de vrouwen inspireren	De man schreeuwt en de vrouwen inspireert	plural	5	6	De man schreeuwt en de vrouwen inspireren de persoon.
De man schreeuwt en de vrouwen bemoedigen	De man schreeuwt en de vrouwen bemoedigt	plural	5	6	De man schreeuwt en de vrouwen bemoedigen de persoon.
De man schreeuwt en de vrouwen ontmoedigen	De man schreeuwt en de vrouwen ontmoedigt	plural	5	6	De man schreeuwt en de vrouwen ontmoedigen de persoon.
De man schreeuwt en de vrouwen bewonderen	De man schreeuwt en de vrouwen bewondert	plural	5	6	De man schreeuwt en de vrouwen bewonderen de persoon.
De man schreeuwt en de boeren observeren	De man schreeuwt en de boeren observeert	plural	5	6	De man schreeuwt en de boeren observeren de persoon.
De man schreeuwt en de boeren verwarren	De man schreeuwt en de boeren verwart	plural	5	6	De man schreeuwt en de boeren verwarren de persoon.
De man schreeuwt en de boeren inspireren	De man schreeuwt en de boeren inspireert	plural	5	6	De man schreeuwt en de boeren inspireren de persoon.
De man schreeuwt en de boeren bemoedigen	De man schreeuwt en de boeren bemoedigt	plural	5	6	De man schreeuwt en de boeren bemoedigen de persoon.
De man schreeuwt en de boeren ontmoedigen	De man schreeuwt en de boeren ontmoedigt	plural	5	6	De man schreeuwt en de boeren ontmoedigen de persoon.
De man schreeuwt en de boeren bewonderen	De man schreeuwt en de boeren bewondert	plural	5	6	De man schreeuwt en de boeren bewonderen de persoon.
De man luistert en de atleet observeert	De man luistert en de atleet observeren	singular	5	6	De man luistert en de atleet observeert de persoon.
De man luistert en de atleet verwart	De man luistert en de atleet verwarren	singular	5	6	De man luistert en de atleet verwart de persoon.
De man luistert en de atleet inspireert	De man luistert en de atleet inspireren	singular	5	6	De man luistert en de atleet inspireert de persoon.
De man luistert en de atleet bemoedigt	De man luistert en de atleet bemoedigen	singular	5	6	De man luistert en de atleet bemoedigt de persoon.
De man luistert en de atleet ontmoedigt	De man luistert en de atleet ontmoedigen	singular	5	6	De man luistert en de atleet ontmoedigt de persoon.
De man luistert en de atleet bewondert	De man luistert en de atleet bewonderen	singular	5	6	De man luistert en de atleet bewondert de persoon.
De man luistert en het meisje observeert	De man luistert en het meisje observeren	singular	5	6	De man luistert en het meisje observeert de persoon.
De man luistert en het meisje verwart	De man luistert en het meisje verwarren	singular	5	6	De man luistert en het meisje verwart de persoon.
De man luistert en het meisje inspireert	De man luistert en het meisje inspireren	singular	5	6	De man luistert en het meisje inspireert de persoon.
De man luistert en het meisje bemoedigt	De man luistert en het meisje bemoedigen	singular	5	6	De man luistert en het meisje bemoedigt de persoon.
De man luistert en het meisje ontmoedigt	De man luistert en het meisje ontmoedigen	singular	5	6	De man luistert en het meisje ontmoedigt de persoon.
De man luistert en het meisje bewondert	De man luistert en het meisje bewonderen	singular	5	6	De man luistert en het meisje bewondert de persoon.
De man luistert en de jongen observeert	De man luistert en de jongen observeren	singular	5	6	De man luistert en de jongen observeert de persoon.
De man luistert en de jongen verwart	De man luistert en de jongen verwarren	singular	5	6	De man luistert en de jongen verwart de persoon.
De man luistert en de jongen inspireert	De man luistert en de jongen inspireren	singular	5	6	De man luistert en de jongen inspireert de persoon.
De man luistert en de jongen bemoedigt	De man luistert en de jongen bemoedigen	singular	5	6	De man luistert en de jongen bemoedigt de persoon.
De man luistert en de jongen ontmoedigt	De man luistert en de jongen ontmoedigen	singular	5	6	De man luistert en de jongen ontmoedigt de persoon.
De man luistert en de jongen bewondert	De man luistert en de jongen bewonderen	singular	5	6	De man luistert en de jongen bewondert de persoon.
De man luistert en de vader observeert	De man luistert en de vader observeren	singular	5	6	De man luistert en de vader observeert de persoon.
De man luistert en de vader verwart	De man luistert en de vader verwarren	singular	5	6	De man luistert en de vader verwart de persoon.
De man luistert en de vader inspireert	De man luistert en de vader inspireren	singular	5	6	De man luistert en de vader inspireert de persoon.
De man luistert en de vader bemoedigt	De man luistert en de vader bemoedigen	singular	5	6	De man luistert en de vader bemoedigt de persoon.
De man luistert en de vader ontmoedigt	De man luistert en de vader ontmoedigen	singular	5	6	De man luistert en de vader ontmoedigt de persoon.
De man luistert en de vader bewondert	De man luistert en de vader bewonderen	singular	5	6	De man luistert en de vader bewondert de persoon.
De man luistert en de vrouw observeert	De man luistert en de vrouw observeren	singular	5	6	De man luistert en de vrouw observeert de persoon.
De man luistert en de vrouw verwart	De man luistert en de vrouw verwarren	singular	5	6	De man luistert en de vrouw verwart de persoon.
De man luistert en de vrouw inspireert	De man luistert en de vrouw inspireren	singular	5	6	De man luistert en de vrouw inspireert de persoon.
De man luistert en de vrouw bemoedigt	De man luistert en de vrouw bemoedigen	singular	5	6	De man luistert en de vrouw bemoedigt de persoon.
De man luistert en de vrouw ontmoedigt	De man luistert en de vrouw ontmoedigen	singular	5	6	De man luistert en de vrouw ontmoedigt de persoon.
De man luistert en de vrouw bewondert	De man luistert en de vrouw bewonderen	singular	5	6	De man luistert en de vrouw bewondert de persoon.
De man luistert en de boer observeert	De man luistert en de boer observeren	singular	5	6	De man luistert en de boer observeert de persoon.
De man luistert en de boer verwart	De man luistert en de boer verwarren	singular	5	6	De man luistert en de boer verwart de persoon.
De man luistert en de boer inspireert	De man luistert en de boer inspireren	singular	5	6	De man luistert en de boer inspireert de persoon.
De man luistert en de boer bemoedigt	De man luistert en de boer bemoedigen	singular	5	6	De man luistert en de boer bemoedigt de persoon.
De man luistert en de boer ontmoedigt	De man luistert en de boer ontmoedigen	singular	5	6	De man luistert en de boer ontmoedigt de persoon.
De man luistert en de boer bewondert	De man luistert en de boer bewonderen	singular	5	6	De man luistert en de boer bewondert de persoon.
De man luistert en de atleten observeren	De man luistert en de atleten observeert	plural	5	6	De man luistert en de atleten observeren de persoon.
De man luistert en de atleten verwarren	De man luistert en de atleten verwart	plural	5	6	De man luistert en de atleten verwarren de persoon.
De man luistert en de atleten inspireren	De man luistert en de atleten inspireert	plural	5	6	De man luistert en de atleten inspireren de persoon.
De man luistert en de atleten bemoedigen	De man luistert en de atleten bemoedigt	plural	5	6	De man luistert en de atleten bemoedigen de persoon.
De man luistert en de atleten ontmoedigen	De man luistert en de atleten ontmoedigt	plural	5	6	De man luistert en de atleten ontmoedigen de persoon.
De man luistert en de atleten bewonderen	De man luistert en de atleten bewondert	plural	5	6	De man luistert en de atleten bewonderen de persoon.
De man luistert en de meisjes observeren	De man luistert en de meisjes observeert	plural	5	6	De man luistert en de meisjes observeren de persoon.
De man luistert en de meisjes verwarren	De man luistert en de meisjes verwart	plural	5	6	De man luistert en de meisjes verwarren de persoon.
De man luistert en de meisjes inspireren	De man luistert en de meisjes inspireert	plural	5	6	De man luistert en de meisjes inspireren de persoon.
De man luistert en de meisjes bemoedigen	De man luistert en de meisjes bemoedigt	plural	5	6	De man luistert en de meisjes bemoedigen de persoon.
De man luistert en de meisjes ontmoedigen	De man luistert en de meisjes ontmoedigt	plural	5	6	De man luistert en de meisjes ontmoedigen de persoon.
De man luistert en de meisjes bewonderen	De man luistert en de meisjes bewondert	plural	5	6	De man luistert en de meisjes bewonderen de persoon.
De man luistert en de jongens observeren	De man luistert en de jongens observeert	plural	5	6	De man luistert en de jongens observeren de persoon.
De man luistert en de jongens verwarren	De man luistert en de jongens verwart	plural	5	6	De man luistert en de jongens verwarren de persoon.
De man luistert en de jongens inspireren	De man luistert en de jongens inspireert	plural	5	6	De man luistert en de jongens inspireren de persoon.
De man luistert en de jongens bemoedigen	De man luistert en de jongens bemoedigt	plural	5	6	De man luistert en de jongens bemoedigen de persoon.
